trsx_id,client_id,cart_id,product_id,date,amount,price,products_price,cart_price
TRX006352,CLI0014,CRT03457,PRD0120,2026-07-16 15:19:30,4,291.12,1164.48,2800.5
TRX006353,CLI0214,CRT01846,PRD0017,2026-01-20 08:57:44,7,134.36,940.5200000000001,940.5200000000001
TRX006354,CLI0302,CRT02107,PRD0192,2026-01-12 17:53:38,8,241.82,1934.56,4062.1800000000003
TRX006355,CLI0435,CRT00239,PRD0185,2026-05-01 18:03:10,9,144.46,1300.14,1373.21
TRX006356,CLI0099,CRT00078,PRD0126,2026-02-21 02:05:53,2,146.67,293.34,2973.0699999999997
TRX006357,CLI0069,CRT02916,PRD0012,2026-03-11 01:52:32,8,69.32,554.56,4497.4
TRX006358,CLI0115,CRT00313,PRD0021,2026-07-10 23:33:39,6,175.98,1055.8799999999999,1331.6599999999999
TRX006359,CLI0308,CRT00259,PRD0067,2026-05-02 23:55:36,3,327.31,981.9300000000001,2587.37
TRX006360,CLI0149,CRT03496,PRD0094,2026-03-16 03:38:29,5,179.52,897.6,3294.35
TRX006361,CLI0108,CRT00396,PRD0022,2026-07-11 12:31:09,9,51.02,459.18,459.18
TRX006362,CLI0215,CRT03137,PRD0143,2026-05-04 17:18:44,2,331.85,663.7,663.7
TRX006363,CLI0035,CRT03480,PRD0151,2026-01-01 05:34:16,4,121.08,484.32,2345.46
TRX006364,CLI0157,CRT00869,PRD0037,2026-04-26 17:09:19,6,171.38,1028.28,6898.06
TRX006365,CLI0121,CRT02315,PRD0037,2026-04-12 07:57:31,4,171.38,685.52,685.52
TRX006366,CLI0239,CRT03455,PRD0063,2026-04-18 14:56:13,8,30.34,242.72,2113.12
TRX006367,CLI0132,CRT02241,PRD0014,2026-04-01 15:19:42,7,99.1,693.6999999999999,2785.43
TRX006368,CLI0347,CRT00572,PRD0099,2026-06-29 08:22:17,5,248.8,1244.0,9772.52
TRX006369,CLI0395,CRT02873,PRD0174,2026-02-03 12:03:32,3,6.76,20.28,2278.5
TRX006370,CLI0127,CRT00716,PRD0085,2026-07-08 01:13:12,10,239.52,2395.2000000000003,5521.290000000001
TRX006371,CLI0191,CRT01426,PRD0194,2026-03-30 16:28:18,9,311.57,2804.13,4508.969999999999
TRX006372,CLI0049,CRT00815,PRD0003,2026-01-10 16:45:41,4,149.12,596.48,5984.35
TRX006373,CLI0167,CRT01663,PRD0003,2026-01-10 16:46:52,10,149.12,1491.2,4617.73
TRX006374,CLI0249,CRT01427,PRD0014,2026-05-09 19:10:33,4,99.1,396.4,3574.68
TRX006375,CLI0098,CRT00002,PRD0054,2026-04-15 20:10:28,1,301.82,301.82,3063.86
TRX006376,CLI0053,CRT00654,PRD0184,2026-01-25 02:19:21,4,85.85,343.4,5187.9
TRX006377,CLI0379,CRT00871,PRD0160,2026-05-18 07:42:50,10,246.16,2461.6,8124.78
TRX006378,CLI0123,CRT03215,PRD0044,2026-06-17 08:04:25,6,248.47,1490.82,1546.1799999999998
TRX006379,CLI0429,CRT01125,PRD0066,2026-05-05 04:09:44,4,148.18,592.72,3565.21
TRX006380,CLI0223,CRT01789,PRD0106,2026-07-17 16:31:08,10,102.2,1022.0,1950.2
TRX006381,CLI0238,CRT01403,PRD0148,2026-06-30 23:03:41,6,270.94,1625.6399999999999,3412.1899999999996
TRX006382,CLI0217,CRT02730,PRD0090,2026-01-20 20:01:09,3,15.96,47.88,662.5500000000001
TRX006383,CLI0183,CRT02452,PRD0062,2026-03-24 06:19:16,7,321.99,2253.9300000000003,5484.83
TRX006384,CLI0338,CRT03186,PRD0032,2026-03-09 11:11:31,1,224.53,224.53,6424.13
TRX006385,CLI0053,CRT01262,PRD0108,2026-01-09 02:39:17,9,166.93,1502.3700000000001,10205.3
TRX006386,CLI0382,CRT03347,PRD0049,2026-01-29 08:45:31,9,36.18,325.62,325.62
TRX006387,CLI0149,CRT02627,PRD0159,2026-01-23 04:03:19,6,125.8,754.8,3906.69
TRX006388,CLI0252,CRT01735,PRD0153,2026-05-17 13:38:33,4,63.71,254.84,2907.02
TRX006389,CLI0212,CRT00918,PRD0153,2026-04-16 11:02:40,3,63.71,191.13,291.97
TRX006390,CLI0175,CRT02157,PRD0124,2026-02-23 16:44:26,10,96.92,969.2,2413.8
TRX006391,CLI0156,CRT01502,PRD0137,2026-05-02 19:07:32,9,116.26,1046.3400000000001,2253.82
TRX006392,CLI0392,CRT02277,PRD0183,2026-04-03 01:35:54,8,74.71,597.68,5102.299999999999
TRX006393,CLI0283,CRT03056,PRD0097,2026-02-21 23:14:34,4,275.78,1103.12,2413.5699999999997
TRX006394,CLI0192,CRT02440,PRD0096,2026-03-03 07:16:52,5,15.79,78.94999999999999,1124.6499999999999
TRX006395,CLI0058,CRT00958,PRD0187,2026-02-16 21:18:55,1,241.37,241.37,2263.81
TRX006396,CLI0359,CRT02757,PRD0197,2026-05-27 10:16:01,2,267.68,535.36,7430.33
TRX006397,CLI0147,CRT01458,PRD0050,2026-02-16 06:23:04,2,164.79,329.58,3027.6400000000003
TRX006398,CLI0377,CRT02958,PRD0120,2026-03-28 03:05:36,5,291.12,1455.6,4072.26
TRX006399,CLI0081,CRT01646,PRD0158,2026-05-10 02:01:45,10,12.47,124.7,9667.160000000002
TRX006400,CLI0144,CRT02592,PRD0034,2026-06-29 09:02:56,10,115.14,1151.4,2215.16
TRX006401,CLI0357,CRT03139,PRD0154,2026-04-22 12:54:50,8,283.35,2266.8,5216.46
TRX006402,CLI0319,CRT03260,PRD0033,2026-01-28 22:06:39,5,267.47,1337.3500000000001,3846.9900000000002
TRX006403,CLI0161,CRT00229,PRD0061,2026-01-04 19:06:28,8,111.48,891.84,5013.900000000001
TRX006404,CLI0377,CRT01806,PRD0146,2026-06-02 09:19:44,6,318.04,1908.2400000000002,1908.2400000000002
TRX006405,CLI0119,CRT02451,PRD0048,2026-02-24 03:51:18,5,275.16,1375.8000000000002,4963.88
TRX006406,CLI0173,CRT02081,PRD0065,2026-07-20 13:44:14,8,88.06,704.48,2932.62
TRX006407,CLI0389,CRT02007,PRD0009,2026-01-10 23:21:18,4,297.0,1188.0,6159.24
TRX006408,CLI0337,CRT01914,PRD0041,2026-07-10 21:54:50,8,228.33,1826.64,9751.08
TRX006409,CLI0003,CRT00147,PRD0122,2026-04-26 09:57:31,8,224.09,1792.72,4939.87
TRX006410,CLI0056,CRT01894,PRD0004,2026-05-11 15:28:14,1,178.11,178.11,373.75
TRX006411,CLI0413,CRT03177,PRD0008,2026-01-09 10:33:18,5,119.47,597.35,5547.21
TRX006412,CLI0422,CRT00010,PRD0195,2026-06-19 22:45:31,10,11.49,114.9,7384.2300000000005
TRX006413,CLI0238,CRT01403,PRD0012,2026-06-30 23:03:41,10,69.32,693.1999999999999,3412.1899999999996
TRX006414,CLI0329,CRT02917,PRD0061,2026-03-05 07:38:41,1,111.48,111.48,439.07
TRX006415,CLI0097,CRT00510,PRD0091,2026-01-02 00:15:32,10,321.66,3216.6000000000004,5784.85
TRX006416,CLI0026,CRT00951,PRD0014,2026-02-18 10:36:05,7,99.1,693.6999999999999,2352.0299999999997
TRX006417,CLI0365,CRT01550,PRD0169,2026-05-22 04:08:57,8,259.17,2073.36,6428.45
TRX006418,CLI0304,CRT01448,PRD0063,2026-06-20 19:18:09,9,30.34,273.06,4030.74
TRX006419,CLI0262,CRT02968,PRD0030,2026-04-17 05:09:50,2,153.58,307.16,3544.32
TRX006420,CLI0276,CRT00367,PRD0101,2026-06-29 15:50:47,10,26.82,268.2,6999.0199999999995
TRX006421,CLI0184,CRT00793,PRD0050,2026-06-22 16:42:05,5,164.79,823.9499999999999,1802.06
TRX006422,CLI0314,CRT01143,PRD0148,2026-05-11 14:42:58,6,270.94,1625.6399999999999,5167.57
TRX006423,CLI0139,CRT00647,PRD0065,2026-04-24 13:13:20,7,88.06,616.4200000000001,4714.639999999999
TRX006424,CLI0429,CRT01381,PRD0052,2026-04-29 10:09:51,6,68.6,411.59999999999997,3512.63
TRX006425,CLI0062,CRT01318,PRD0188,2026-03-12 05:08:32,10,281.86,2818.6000000000004,7612.33
TRX006426,CLI0069,CRT00928,PRD0143,2026-05-09 22:01:00,8,331.85,2654.8,4493.97
TRX006427,CLI0021,CRT01478,PRD0057,2026-02-05 20:03:35,8,59.71,477.68,1484.08
TRX006428,CLI0022,CRT02322,PRD0129,2026-04-30 18:39:03,4,4.55,18.2,7126.6
TRX006429,CLI0003,CRT02161,PRD0025,2026-01-03 06:19:05,10,265.13,2651.3,7307.06
TRX006430,CLI0296,CRT03203,PRD0124,2026-07-20 14:16:21,7,96.92,678.44,3285.4
TRX006431,CLI0418,CRT02447,PRD0120,2026-03-25 11:44:54,2,291.12,582.24,3770.68
TRX006432,CLI0294,CRT02037,PRD0145,2026-07-08 00:11:23,1,40.06,40.06,503.58
TRX006433,CLI0003,CRT02438,PRD0150,2026-01-13 13:44:25,4,151.36,605.44,4781.74
TRX006434,CLI0224,CRT01924,PRD0147,2026-06-10 19:36:33,5,208.25,1041.25,3064.81
TRX006435,CLI0092,CRT01091,PRD0089,2026-06-30 21:42:14,1,57.82,57.82,713.3
TRX006436,CLI0232,CRT01774,PRD0073,2026-05-03 04:51:39,6,292.23,1753.38,6720.68
TRX006437,CLI0363,CRT01986,PRD0173,2026-04-24 18:25:08,8,330.57,2644.56,5269.3
TRX006438,CLI0210,CRT02411,PRD0190,2026-04-26 06:00:05,4,23.22,92.88,5037.4
TRX006439,CLI0083,CRT03034,PRD0045,2026-01-03 14:25:55,7,301.22,2108.54,5647.0599999999995
TRX006440,CLI0028,CRT01146,PRD0040,2026-01-01 20:23:24,9,256.15,2305.35,6902.13
TRX006441,CLI0259,CRT02060,PRD0192,2026-02-02 17:38:59,10,241.82,2418.2,3913.84
TRX006442,CLI0064,CRT03427,PRD0137,2026-01-14 17:46:51,2,116.26,232.52,1682.83
TRX006443,CLI0102,CRT02813,PRD0081,2026-01-22 19:15:49,1,151.12,151.12,6290.7
TRX006444,CLI0064,CRT00173,PRD0004,2026-04-04 23:41:07,9,178.11,1602.9900000000002,3993.3300000000004
TRX006445,CLI0188,CRT00435,PRD0064,2026-04-11 08:07:49,1,237.14,237.14,823.8199999999999
TRX006446,CLI0083,CRT00472,PRD0043,2026-06-15 14:57:37,5,194.99,974.95,3979.67
TRX006447,CLI0099,CRT02097,PRD0156,2026-06-08 19:43:39,2,87.81,175.62,282.61
TRX006448,CLI0333,CRT00633,PRD0118,2026-06-16 19:36:14,8,163.96,1311.68,3870.65
TRX006449,CLI0406,CRT02957,PRD0037,2026-01-28 19:44:49,6,171.38,1028.28,1028.28
TRX006450,CLI0347,CRT02734,PRD0199,2026-04-19 05:12:55,7,223.09,1561.63,4365.31
TRX006451,CLI0050,CRT03482,PRD0070,2026-03-05 07:26:17,10,218.35,2183.5,6276.35
TRX006452,CLI0351,CRT00863,PRD0103,2026-04-06 05:40:46,5,234.25,1171.25,1171.25
TRX006453,CLI0224,CRT03251,PRD0112,2026-05-12 14:33:41,4,344.42,1377.68,2096.33
TRX006454,CLI0056,CRT03113,PRD0045,2026-01-22 06:33:48,1,301.22,301.22,4606.8
TRX006455,CLI0008,CRT00156,PRD0092,2026-03-24 19:20:03,8,10.72,85.76,1218.16
TRX006456,CLI0109,CRT00397,PRD0050,2026-04-16 23:31:03,3,164.79,494.37,2234.37
TRX006457,CLI0157,CRT01661,PRD0160,2026-01-30 12:17:29,2,246.16,492.32,4587.88
TRX006458,CLI0060,CRT01479,PRD0103,2026-03-20 00:54:10,9,234.25,2108.25,4205.7
TRX006459,CLI0257,CRT02549,PRD0179,2026-05-17 23:58:29,9,196.43,1767.8700000000001,4011.09
TRX006460,CLI0054,CRT00795,PRD0050,2026-02-12 06:34:04,8,164.79,1318.32,1701.0
TRX006461,CLI0046,CRT02087,PRD0187,2026-07-24 22:44:49,8,241.37,1930.96,6495.79
TRX006462,CLI0164,CRT02635,PRD0047,2026-07-17 13:17:24,2,327.59,655.18,999.5999999999999
TRX006463,CLI0162,CRT01944,PRD0069,2026-05-22 02:18:44,7,112.37,786.59,4279.9
TRX006464,CLI0377,CRT01383,PRD0126,2026-03-05 09:01:23,10,146.67,1466.6999999999998,4525.1
TRX006465,CLI0342,CRT01475,PRD0168,2026-02-07 20:34:46,10,260.65,2606.5,5184.56
TRX006466,CLI0012,CRT00870,PRD0042,2026-03-26 07:36:35,2,88.65,177.3,245.55
TRX006467,CLI0063,CRT03416,PRD0037,2026-04-21 16:34:01,7,171.38,1199.6599999999999,1287.4699999999998
TRX006468,CLI0328,CRT02267,PRD0047,2026-02-27 08:23:02,6,327.59,1965.54,5341.98
TRX006469,CLI0229,CRT00351,PRD0063,2026-03-03 23:23:02,9,30.34,273.06,4552.38
TRX006470,CLI0082,CRT02028,PRD0170,2026-01-06 01:00:55,8,100.84,806.72,2189.6
TRX006471,CLI0421,CRT01147,PRD0031,2026-04-02 03:59:38,3,267.28,801.8399999999999,1002.8799999999999
TRX006472,CLI0292,CRT02099,PRD0152,2026-05-14 06:53:44,4,336.37,1345.48,2936.5299999999997
TRX006473,CLI0046,CRT01327,PRD0187,2026-06-30 23:43:46,7,241.37,1689.5900000000001,3076.2200000000003
TRX006474,CLI0284,CRT00027,PRD0005,2026-01-16 14:05:38,4,228.33,913.32,6808.740000000001
TRX006475,CLI0180,CRT00087,PRD0115,2026-03-30 05:57:12,5,301.5,1507.5,3322.57
TRX006476,CLI0097,CRT02297,PRD0075,2026-05-18 10:42:39,2,38.5,77.0,8494.58
TRX006477,CLI0036,CRT02004,PRD0143,2026-01-22 12:19:02,2,331.85,663.7,3901.83
TRX006478,CLI0057,CRT02825,PRD0092,2026-02-18 10:22:22,1,10.72,10.72,4556.82
TRX006479,CLI0034,CRT01046,PRD0011,2026-02-08 10:12:40,5,104.38,521.9,569.27
TRX006480,CLI0248,CRT03400,PRD0047,2026-01-29 09:49:41,9,327.59,2948.31,2948.31
TRX006481,CLI0193,CRT00876,PRD0009,2026-05-30 19:10:48,6,297.0,1782.0,8502.19
TRX006482,CLI0306,CRT00165,PRD0184,2026-05-15 12:18:00,8,85.85,686.8,2815.8199999999997
TRX006483,CLI0236,CRT03222,PRD0080,2026-06-02 04:28:00,9,342.98,3086.82,3086.82
TRX006484,CLI0149,CRT03496,PRD0026,2026-03-16 03:38:29,7,238.97,1672.79,3294.35
TRX006485,CLI0142,CRT02389,PRD0165,2026-02-21 00:16:15,8,194.83,1558.64,5076.860000000001
TRX006486,CLI0357,CRT00959,PRD0066,2026-05-20 04:55:34,2,148.18,296.36,2078.81
TRX006487,CLI0333,CRT03161,PRD0164,2026-04-27 15:04:30,3,242.9,728.7,4179.38
TRX006488,CLI0194,CRT03016,PRD0098,2026-07-07 00:57:33,7,136.36,954.5200000000001,1737.08
TRX006489,CLI0300,CRT02147,PRD0018,2026-05-11 10:14:32,6,115.19,691.14,4106.37
TRX006490,CLI0284,CRT01510,PRD0190,2026-05-06 01:32:15,8,23.22,185.76,2399.4900000000002
TRX006491,CLI0078,CRT01437,PRD0065,2026-02-22 18:57:27,3,88.06,264.18,1540.8400000000001
TRX006492,CLI0032,CRT01145,PRD0172,2026-04-05 19:59:03,9,97.82,880.3799999999999,2759.16
TRX006493,CLI0263,CRT01526,PRD0011,2026-07-07 20:56:40,2,104.38,208.76,1462.2600000000002
TRX006494,CLI0395,CRT00567,PRD0118,2026-03-04 12:22:00,9,163.96,1475.64,4504.58
TRX006495,CLI0156,CRT02871,PRD0194,2026-01-29 03:31:39,3,311.57,934.71,4612.41
TRX006496,CLI0319,CRT03260,PRD0127,2026-01-28 22:06:39,10,24.14,241.4,3846.9900000000002
TRX006497,CLI0187,CRT01102,PRD0140,2026-04-11 06:40:32,2,80.42,160.84,2428.62
TRX006498,CLI0228,CRT03029,PRD0055,2026-07-20 23:28:41,3,349.75,1049.25,3920.0200000000004
TRX006499,CLI0338,CRT01716,PRD0031,2026-05-21 06:24:26,8,267.28,2138.24,2572.0899999999997
TRX006500,CLI0214,CRT01551,PRD0130,2026-04-28 02:46:53,9,312.35,2811.15,6285.660000000001
TRX006501,CLI0263,CRT01882,PRD0138,2026-03-29 16:52:35,10,308.17,3081.7000000000003,3820.7700000000004
TRX006502,CLI0204,CRT00103,PRD0060,2026-05-30 03:43:30,9,339.13,3052.17,5573.01
TRX006503,CLI0035,CRT01578,PRD0069,2026-01-26 21:02:57,9,112.37,1011.33,1086.3700000000001
TRX006504,CLI0107,CRT03336,PRD0062,2026-06-01 19:12:39,6,321.99,1931.94,8072.28
TRX006505,CLI0062,CRT02689,PRD0016,2026-01-30 03:00:31,3,223.15,669.45,3430.7
TRX006506,CLI0359,CRT03377,PRD0125,2026-06-09 17:21:29,5,54.91,274.54999999999995,2176.71
TRX006507,CLI0227,CRT00674,PRD0075,2026-03-20 13:19:03,10,38.5,385.0,2567.52
TRX006508,CLI0352,CRT01773,PRD0075,2026-04-16 11:37:44,10,38.5,385.0,933.55
TRX006509,CLI0138,CRT02131,PRD0018,2026-05-22 21:20:30,2,115.19,230.38,4306.79
TRX006510,CLI0310,CRT01489,PRD0065,2026-05-11 02:02:26,10,88.06,880.6,5186.2
TRX006511,CLI0203,CRT00849,PRD0103,2026-06-16 20:48:05,7,234.25,1639.75,3315.96
TRX006512,CLI0099,CRT02738,PRD0163,2026-07-02 13:32:57,1,278.04,278.04,1177.0
TRX006513,CLI0352,CRT00904,PRD0189,2026-02-28 15:11:40,9,80.62,725.58,4118.5199999999995
TRX006514,CLI0090,CRT01416,PRD0155,2026-06-15 20:20:41,5,289.44,1447.2,3887.6400000000003
TRX006515,CLI0093,CRT01335,PRD0016,2026-07-03 18:12:01,2,223.15,446.3,3101.62
TRX006516,CLI0129,CRT00458,PRD0019,2026-04-07 08:06:55,6,13.65,81.9,719.0799999999999
TRX006517,CLI0321,CRT02218,PRD0050,2026-04-25 21:04:42,9,164.79,1483.11,3883.9700000000003
TRX006518,CLI0360,CRT02697,PRD0196,2026-04-22 10:51:47,6,349.85,2099.1000000000004,9658.1
TRX006519,CLI0239,CRT01178,PRD0195,2026-05-13 02:50:54,6,11.49,68.94,669.72
TRX006520,CLI0404,CRT01013,PRD0070,2026-06-30 10:27:22,4,218.35,873.4,6985.54
TRX006521,CLI0024,CRT00380,PRD0005,2026-06-29 02:38:34,8,228.33,1826.64,3874.99
TRX006522,CLI0267,CRT02215,PRD0144,2026-07-23 08:37:10,4,213.05,852.2,852.2
TRX006523,CLI0147,CRT02113,PRD0045,2026-02-06 06:39:02,1,301.22,301.22,7058.89
TRX006524,CLI0027,CRT01215,PRD0138,2026-02-12 16:53:39,5,308.17,1540.8500000000001,6525.33
TRX006525,CLI0380,CRT03239,PRD0123,2026-03-07 04:25:37,4,85.64,342.56,576.81
TRX006526,CLI0293,CRT00033,PRD0051,2026-05-13 20:48:25,8,142.41,1139.28,5933.81
TRX006527,CLI0291,CRT03262,PRD0153,2026-04-01 13:36:55,7,63.71,445.97,3453.33
TRX006528,CLI0342,CRT01490,PRD0014,2026-04-03 14:28:28,4,99.1,396.4,5172.61
TRX006529,CLI0181,CRT02995,PRD0143,2026-03-23 17:59:36,2,331.85,663.7,5673.08
TRX006530,CLI0414,CRT00415,PRD0095,2026-03-22 15:35:39,9,42.58,383.21999999999997,2823.13
TRX006531,CLI0003,CRT00533,PRD0067,2026-07-25 03:18:59,6,327.31,1963.8600000000001,8103.900000000001
TRX006532,CLI0090,CRT00634,PRD0100,2026-07-19 10:21:44,6,252.5,1515.0,3982.6000000000004
TRX006533,CLI0357,CRT02668,PRD0152,2026-05-04 10:35:52,10,336.37,3363.7,6543.92
TRX006534,CLI0003,CRT01582,PRD0072,2026-07-05 03:35:34,7,308.05,2156.35,5101.07
TRX006535,CLI0049,CRT03376,PRD0190,2026-02-17 18:19:20,8,23.22,185.76,185.76
TRX006536,CLI0187,CRT01675,PRD0179,2026-04-22 07:20:44,1,196.43,196.43,4080.47
TRX006537,CLI0127,CRT02299,PRD0079,2026-01-14 22:55:04,8,98.65,789.2,2036.29
TRX006538,CLI0242,CRT01088,PRD0160,2026-06-22 01:50:13,2,246.16,492.32,5970.06
TRX006539,CLI0246,CRT00471,PRD0035,2026-02-23 21:30:36,7,344.9,2414.2999999999997,3918.74
TRX006540,CLI0246,CRT01107,PRD0103,2026-04-29 06:13:07,10,234.25,2342.5,2342.5
TRX006541,CLI0198,CRT00236,PRD0130,2026-02-08 20:19:43,5,312.35,1561.75,7700.51
TRX006542,CLI0413,CRT00098,PRD0197,2026-03-20 23:24:05,5,267.68,1338.4,4294.860000000001
TRX006543,CLI0259,CRT00277,PRD0082,2026-02-04 18:09:42,9,316.62,2849.58,6582.57
TRX006544,CLI0312,CRT00984,PRD0004,2026-05-07 08:39:39,2,178.11,356.22,356.22
TRX006545,CLI0412,CRT03443,PRD0157,2026-05-29 05:04:02,5,263.29,1316.45,2735.57
TRX006546,CLI0189,CRT00324,PRD0025,2026-07-13 21:25:20,5,265.13,1325.65,6086.860000000001
TRX006547,CLI0345,CRT03188,PRD0083,2026-03-03 00:09:04,1,194.5,194.5,5306.02
TRX006548,CLI0077,CRT02982,PRD0170,2026-06-20 10:58:46,1,100.84,100.84,100.84
TRX006549,CLI0219,CRT02854,PRD0015,2026-01-05 22:26:41,1,125.96,125.96,4473.66
TRX006550,CLI0139,CRT00880,PRD0134,2026-01-14 16:55:43,5,343.3,1716.5,10799.27
TRX006551,CLI0379,CRT02790,PRD0108,2026-06-19 19:13:40,1,166.93,166.93,5445.75
TRX006552,CLI0366,CRT02238,PRD0073,2026-01-18 21:35:10,8,292.23,2337.84,6001.14
TRX006553,CLI0160,CRT03477,PRD0190,2026-07-04 00:14:05,6,23.22,139.32,1940.82
TRX006554,CLI0116,CRT00022,PRD0087,2026-03-10 20:32:36,7,302.95,2120.65,3643.83
TRX006555,CLI0220,CRT03166,PRD0064,2026-04-06 06:26:26,1,237.14,237.14,6177.139999999999
TRX006556,CLI0416,CRT01879,PRD0002,2026-04-05 22:21:00,3,38.12,114.35999999999999,441.71999999999997
TRX006557,CLI0024,CRT00380,PRD0156,2026-06-29 02:38:34,4,87.81,351.24,3874.99
TRX006558,CLI0365,CRT02061,PRD0092,2026-04-28 04:42:38,2,10.72,21.44,2974.2
TRX006559,CLI0243,CRT03437,PRD0188,2026-04-01 09:03:21,1,281.86,281.86,281.86
TRX006560,CLI0219,CRT01685,PRD0063,2026-02-23 12:38:43,7,30.34,212.38,3315.7200000000003
TRX006561,CLI0217,CRT01731,PRD0058,2026-02-25 05:15:10,5,275.33,1376.6499999999999,7822.91
TRX006562,CLI0371,CRT01956,PRD0011,2026-07-02 14:12:46,1,104.38,104.38,104.38
TRX006563,CLI0203,CRT00686,PRD0122,2026-03-05 05:56:40,8,224.09,1792.72,6281.889999999999
TRX006564,CLI0259,CRT00277,PRD0132,2026-02-04 18:09:42,10,153.95,1539.5,6582.57
TRX006565,CLI0372,CRT02023,PRD0101,2026-07-04 04:35:15,8,26.82,214.56,1959.36
TRX006566,CLI0161,CRT03089,PRD0072,2026-02-13 10:45:45,3,308.05,924.1500000000001,4585.99
TRX006567,CLI0092,CRT01255,PRD0131,2026-04-23 02:31:36,10,212.13,2121.3,4278.37
TRX006568,CLI0229,CRT03258,PRD0120,2026-04-19 21:42:42,7,291.12,2037.8400000000001,8111.16
TRX006569,CLI0422,CRT03141,PRD0093,2026-01-03 20:25:19,9,302.86,2725.7400000000002,6881.280000000001
TRX006570,CLI0383,CRT03259,PRD0016,2026-03-11 11:36:19,3,223.15,669.45,3275.37
TRX006571,CLI0232,CRT00957,PRD0038,2026-01-24 18:13:42,3,231.76,695.28,2063.22
TRX006572,CLI0012,CRT00473,PRD0044,2026-03-04 01:34:15,9,248.47,2236.23,2236.23
TRX006573,CLI0284,CRT02514,PRD0193,2026-07-06 06:23:49,9,190.14,1711.2599999999998,5154.63
TRX006574,CLI0220,CRT02774,PRD0005,2026-05-14 08:19:44,6,228.33,1369.98,3930.4
TRX006575,CLI0339,CRT02985,PRD0187,2026-04-05 09:39:46,5,241.37,1206.85,3885.21
TRX006576,CLI0301,CRT02236,PRD0009,2026-02-19 03:55:56,3,297.0,891.0,1128.1399999999999
TRX006577,CLI0252,CRT01488,PRD0154,2026-03-23 21:57:38,8,283.35,2266.8,6386.91
TRX006578,CLI0300,CRT00516,PRD0008,2026-03-06 09:30:49,4,119.47,477.88,2704.1600000000003
TRX006579,CLI0152,CRT00389,PRD0009,2026-06-12 05:14:44,5,297.0,1485.0,1834.75
TRX006580,CLI0205,CRT00577,PRD0184,2026-06-22 12:27:05,5,85.85,429.25,5143.0
TRX006581,CLI0063,CRT00714,PRD0154,2026-07-16 09:03:51,10,283.35,2833.5,4878.66
TRX006582,CLI0139,CRT00880,PRD0084,2026-01-14 16:55:43,8,129.22,1033.76,10799.27
TRX006583,CLI0121,CRT02574,PRD0020,2026-05-03 17:39:55,10,75.82,758.1999999999999,2362.13
TRX006584,CLI0072,CRT03096,PRD0011,2026-02-01 20:42:25,10,104.38,1043.8,3364.22
TRX006585,CLI0040,CRT01198,PRD0044,2026-07-20 10:06:58,3,248.47,745.41,1729.4499999999998
TRX006586,CLI0140,CRT01506,PRD0030,2026-04-17 06:22:03,6,153.58,921.48,5479.33
TRX006587,CLI0003,CRT02438,PRD0167,2026-01-13 13:44:25,2,82.61,165.22,4781.74
TRX006588,CLI0417,CRT02554,PRD0105,2026-02-06 09:47:41,10,200.26,2002.6,6809.639999999999
TRX006589,CLI0385,CRT03033,PRD0112,2026-02-14 18:19:27,8,344.42,2755.36,6173.29
TRX006590,CLI0205,CRT01864,PRD0108,2026-03-07 06:28:52,4,166.93,667.72,7377.6900000000005
TRX006591,CLI0205,CRT01615,PRD0042,2026-04-02 17:19:27,7,88.65,620.5500000000001,7091.219999999999
TRX006592,CLI0139,CRT01227,PRD0057,2026-03-10 03:34:41,7,59.71,417.97,1439.43
TRX006593,CLI0109,CRT02867,PRD0195,2026-03-15 17:11:13,6,11.49,68.94,584.24
TRX006594,CLI0295,CRT00591,PRD0079,2026-03-12 17:52:10,5,98.65,493.25,1840.35
TRX006595,CLI0289,CRT03442,PRD0023,2026-04-22 11:44:28,8,262.09,2096.72,5522.66
TRX006596,CLI0406,CRT03318,PRD0188,2026-04-08 09:49:37,6,281.86,1691.16,2213.06
TRX006597,CLI0068,CRT00612,PRD0111,2026-05-28 08:19:18,9,282.78,2545.0199999999995,3807.5199999999995
TRX006598,CLI0120,CRT00448,PRD0023,2026-01-11 07:31:42,8,262.09,2096.72,4355.69
TRX006599,CLI0395,CRT02352,PRD0194,2026-06-28 15:12:27,9,311.57,2804.13,10472.720000000001
TRX006600,CLI0346,CRT02432,PRD0095,2026-05-17 07:52:13,4,42.58,170.32,1987.0300000000002
TRX006601,CLI0293,CRT00814,PRD0108,2026-05-27 05:37:58,8,166.93,1335.44,3870.57
TRX006602,CLI0339,CRT01136,PRD0071,2026-02-08 16:29:32,2,76.57,153.14,2285.74
TRX006603,CLI0162,CRT00887,PRD0106,2026-05-05 21:44:23,1,102.2,102.2,4892.88
TRX006604,CLI0379,CRT02790,PRD0138,2026-06-19 19:13:40,6,308.17,1849.02,5445.75
TRX006605,CLI0026,CRT03430,PRD0187,2026-03-06 05:00:51,4,241.37,965.48,2978.5299999999997
TRX006606,CLI0208,CRT00940,PRD0187,2026-07-18 01:31:22,10,241.37,2413.7,2560.37
TRX006607,CLI0153,CRT00111,PRD0010,2026-02-18 05:27:31,3,162.15,486.45000000000005,2151.75
TRX006608,CLI0432,CRT03307,PRD0071,2026-04-06 22:29:59,6,76.57,459.41999999999996,3007.51
TRX006609,CLI0021,CRT00891,PRD0008,2026-03-05 19:16:31,10,119.47,1194.7,2411.4
